GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,Actor1Religion1Code,Actor2Religion1Code,NumMentions,NumSources,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
434875479,20150521,CHRISTIAN,FANATIC,CHR,,6,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=746x69df83e344e1226e9e5dfddc147930df
434875480,20150521,CHRISTIAN,FANATIC,CHR,,2,1,21.8333,76.3333,"Khandwa, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=746x69df83e344e1226e9e5dfddc147930df
435001798,20150521,HINDU,,HIN,,10,1,28.6,77.2,"New Delhi, Delhi, India",http://regnum.ru/news/polit/1926383.html
435271055,20150522,HINDU,,HIN,,5,1,33.3167,75.7667,"Kishtwar, Jammu and Kashmir, India",http://www.punjabkesari.in/news/article-364451
435180612,20150522,CHRISTIAN,FANATIC,CHR,,2,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747xda4c9db508a581a288482b53fcf5c8ef
435180613,20150522,CHRISTIAN,FANATIC,CHR,,6,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747xda4c9db508a581a288482b53fcf5c8ef
435180614,20150522,CHRISTIAN,FANATIC,CHR,,2,1,21.8333,76.3333,"Khandwa, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747xda4c9db508a581a288482b53fcf5c8ef
435468693,20150523,CHRISTIAN,FANATIC,CHR,,2,1,21.8333,76.3333,"Khandwa, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=746x864a628d15c9d8d724bac96c75428ade
435468691,20150523,CHRISTIAN,FANATIC,CHR,,2,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=746x864a628d15c9d8d724bac96c75428ade
435468692,20150523,CHRISTIAN,FANATIC,CHR,,6,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=746x864a628d15c9d8d724bac96c75428ade
435646926,20150524,CHRISTIAN,FANATIC,CHR,,3,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747x07e561802939eb9279cbd0ad608aa556
435646925,20150524,CHRISTIAN,FANATIC,CHR,,1,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747x07e561802939eb9279cbd0ad608aa556
435646927,20150524,CHRISTIAN,FANATIC,CHR,,1,1,21.8333,76.3333,"Khandwa, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747x07e561802939eb9279cbd0ad608aa556
435812779,20150525,CHRISTIAN,FANATIC,CHR,,1,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747x72760db915faa448f7a39fef3b67c762
435913412,20150525,PROTESTANT,,CHR,,2,1,20.0,77.0,India,"http://www.pch24.pl/pobicia-i-podpalenia--tydzien-indyjskiej-zemsty-na-wyznawcach-chrystusa,35968,i.html"
435812780,20150525,CHRISTIAN,FANATIC,CHR,,3,1,22.7167,75.8333,"Indore, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747x72760db915faa448f7a39fef3b67c762
435913411,20150525,PROTESTANT,,CHR,,2,1,20.0,77.0,India,"http://www.pch24.pl/pobicia-i-podpalenia--tydzien-indyjskiej-zemsty-na-wyznawcach-chrystusa,35968,i.html"
435867084,20150525,ATHEIST,,ATH,,10,1,20.8667,77.5,"Asra, Maharashtra, India",http://www.farsnews.com/newstext.php?nn=13940101000334
435812781,20150525,CHRISTIAN,FANATIC,CHR,,1,1,21.8333,76.3333,"Khandwa, Madhya Pradesh, India",http://www.rveritas-asia.org/news-content?news_id_token=747x72760db915faa448f7a39fef3b67c762
436583622,20150527,BUDDHIST,HINDU,BUD,HIN,2,1,23.7244,92.7175,"Aizawl, Mizoram, India",http://www.thehindu.com/news/national/bjp-distances-itself-from-rijiju-naqvi-comments-on-beef-eating/article7252796.ece
436583621,20150527,BUDDHIST,HINDU,BUD,HIN,2,1,23.7244,92.7175,"Aizawl, Mizoram, India",http://www.thehindu.com/news/national/bjp-distances-itself-from-rijiju-naqvi-comments-on-beef-eating/article7252796.ece
436506594,20150527,HINDU,,HIN,,10,1,28.6667,77.2167,"Delhi, Delhi, India",http://javedch.com/pakistan/2015/05/27/56515/
436654068,20150528,AMIT,MANMOHAN SINGH,JEW,,8,1,20.9667,72.9,"Surat, Gujarat, India",http://aajtak.intoday.in/story/congress-led-upa-government-had-three-power-centres-says-amit-shah-1-814472.html
436784696,20150528,AMIT,,JEW,,4,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.avclub.com/review/banned-india-unfreedom-hasnt-much-more-offer-provo-219893
436964895,20150529,HINDU,,HIN,,10,1,23.0833,72.6667,"Sabarmati, Gujarat, India",http://www.bhaskar.com/news-ht/GUJ-AHM-OMC-convict-alleges-torture-in-jail-wants-to-convert-to-islam-5007191-PHO.html
437019231,20150529,HINDU,,HIN,,10,1,29.6161,76.9806,"Haryana, Haryana, India",http://urdu.geo.tv/15497/
437257091,20150530,HINDU,HINDU,HIN,HIN,10,1,23.0333,72.6167,"Ahmedabad, Gujarat, India",http://www.newstracklive.com/news/Hindu-prisoner-is-tortured-by-Muslims-prisoner-1002211-1.html
437478278,20150531,SIKH,PRESIDENT,SIK,,10,1,31.6331,74.8656,"Amritsar, Punjab, India",http://punjabpost.ca/2015/06/%E0%A8%AC%E0%A8%B2%E0%A8%BF%E0%A8%8A-%E0%A8%B8%E0%A8%9F%E0%A8%BE%E0%A8%B0-%E0%A8%85%E0%A8%AA%E0%A9%8D%E0%A8%B0%E0%A9%87%E0%A8%B6%E0%A8%A8-%E0%A8%B8%E0%A9%B0%E0%A8%AC%E0%A9%B0%E0%A8%A7%E0%A9%80/
437677807,20150601,BUDDHIST,ASSAM,BUD,,20,1,26.1833,91.7333,"Guwahati, Assam, India",http://www.business-standard.com/article/pti-stories/grant-citizenship-to-hindu-b-desh-migrants-cong-to-centre-115060101776_1.html
437768092,20150602,HINDU,MUSLIM,HIN,MOS,10,1,29.6161,76.9806,"Haryana, Haryana, India",http://www.thehindu.com/news/national/other-states/riot-victims-asked-to-vacate-police-station-premises/article7272607.ece
437785622,20150602,BUDDHIST,ASSAM,BUD,,10,1,26.1833,91.7333,"Guwahati, Assam, India",http://www.firstpost.com/world/congress-urges-centre-grant-citizenship-hindu-migrants-bangladesh-2274154.html
438548602,20150603,SIKH,POLICE OFFICER,SIK,,10,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://us.india.com/news/india/one-killed-7-injured-in-clashes-between-sikh-youth-jammu-and-kashmir-cops-409135/
438456718,20150603,SIKH,POLICE OFFICER,SIK,,2,1,24.8167,93.95,"Imphal, Manipur, India",http://us.india.com/news/india/sikh-youth-clash-with-police-in-jammu-2-cops-injured-408724/
438260683,20150603,KHALSA,MILITARY,SIK,,4,1,31.6331,74.8656,"Amritsar, Punjab, India",http://www.jagran.com/punjab/amritsar-calls-for-amritsar-off-on-anniversary-of-bluestar-operation-red-alert-12440627.html
438087592,20150603,SIKH,AMRITSAR,SIK,,6,1,31.6331,74.8656,"Amritsar, Punjab, India",http://www.dw.de/%E0%A4%87%E0%A4%A4%E0%A4%BF%E0%A4%B9%E0%A4%BE%E0%A4%B8-%E0%A4%AE%E0%A5%87%E0%A4%82-%E0%A4%86%E0%A4%9C%E0%A4%83-3-%E0%A4%9C%E0%A5%82%E0%A4%A8/a-16853307
438260682,20150603,KHALSA,AMRITSAR,SIK,,6,1,31.6331,74.8656,"Amritsar, Punjab, India",http://www.jagran.com/punjab/amritsar-calls-for-amritsar-off-on-anniversary-of-bluestar-operation-red-alert-12440627.html
438358646,20150604,SIKH,POLICE,SIK,,10,1,31.6331,74.8656,"Amritsar, Punjab, India",http://www.jagran.com/news/national-police-officer-stabbed-over-removal-of-bhindranwale-posters-12441283.html
438490247,20150604,HINDU,MUSLIM,HIN,MOS,10,1,29.4667,77.6833,"Muzaffarnagar, Uttar Pradesh, India",http://www.jansatta.com/politics/ballabhgarh-riots-ballabhgarh-communal-violence-ballabhgarh-panchayat-atali-village-muslims-ballabhgarh-violence-atali-village-riots-atali-village-communal-tension/28474/
438636059,20150604,SIKH,POLICE OFFICER,SIK,,10,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://www.indiatvnews.com/news/india/one-killed-6-injured-in-clashes-between-sikh-youth-cops-in-jammu-51278.html
438472186,20150604,SIKH,POLICEMEN,SIK,,10,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://indiatoday.intoday.in/story/sikh-youth-dies-in-police-firing-ranibagh-jammu-jarnail-singh-bhindranwale/1/442235.html
438770709,20150605,SADHU,,HIN,,8,1,29.1167,77.6833,"Daurala, Uttar Pradesh, India",http://us.india.com/news/delhi/delhi-woman-gangraped-by-2-sadhus-at-meerut-ashram-410504/
438774020,20150605,SADHU,,HIN,,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.business-standard.com/article/pti-stories/delhi-woman-gangraped-by-2-sadhus-at-meerut-ashram-115060501219_1.html
438765952,20150605,SIKH,,SIK,,10,1,33.7679,74.0897,"Poonch, Jammu and Kashmir, India",http://www.prabhatkhabar.com/news/national/jarnail-singh-bhindarwale-issue-jammu-sikh-protesters-violated-injunction-one-policeman-stabbed/465021.html
438674067,20150605,SIKH,CIVILIAN,SIK,,5,1,32.6917,74.85,"Satwari, Jammu and Kashmir, India",http://us.india.com/news/india/sikh-protesters-block-jammu-pathankot-national-highway-409456/
438770710,20150605,SADHU,,HIN,,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://us.india.com/news/delhi/delhi-woman-gangraped-by-2-sadhus-at-meerut-ashram-410504/
438668216,20150605,SIKH,CIVILIAN,SIK,,5,1,32.6917,74.85,"Satwari, Jammu and Kashmir, India",https://in.news.yahoo.com/sikh-protesters-block-jammu-pathankot-national-highway-044601815.html
438827270,20150605,CHRISTIAN,POLICE,CHR,,10,1,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://risingkashmir.in/news/india-has-been-insulting-political-sentiments-of-minorities-jknf/
438609682,20150605,SIKH,POLICE OFFICER,SIK,,10,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://www.dailymail.co.uk/indiahome/indianews/article-3111382/One-killed-dozen-injured-Sikh-protesters-clash-police-Jammu.html
438828165,20150605,SIKH,POLICE,SIK,,10,1,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://risingkashmir.in/news/india-has-been-insulting-political-sentiments-of-minorities-jknf/
438722333,20150605,SIKH,AMRITSAR,SIK,,6,1,31.6331,74.8656,"Amritsar, Punjab, India",http://punjabipost.ca/%E0%A8%B8%E0%A9%B0%E0%A8%A4-%E0%A8%AD%E0%A8%BF%E0%A9%B0%E0%A8%A1%E0%A8%B0%E0%A8%BE%E0%A8%82%E0%A8%B5%E0%A8%BE%E0%A8%B2%E0%A8%BE-%E0%A8%A6%E0%A9%87-%E0%A8%AA%E0%A9%8B%E0%A8%B8%E0%A8%9F%E0%A8%B0-2/
438921898,20150606,SIKH,CIVILIAN,SIK,,1,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://www.kashmirtimes.in/newsdet.aspx?q=41715
438900204,20150606,CHRISTIAN,,CHR,,6,1,29.6161,76.9806,"Haryana, Haryana, India",http://www.quamiekta.com/2015/06/06/28408/
438921899,20150606,SIKH,CIVILIAN,SIK,,9,2,32.6917,74.85,"Satwari, Jammu and Kashmir, India",http://www.aninews.in/newsdetail2/story218549/govt-to-deploy-extra-forces-to-control-sikh-unrest-in-jammu-jitendra-singh.html
439074746,20150607,HINDU,MINIST,HIN,,10,1,22.5697,88.3697,"Calcutta, West Bengal, India",http://www.banglamail24.com/news/2015/06/07/id/221937/
439059104,20150607,SIKH,CIVILIAN,SIK,,1,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://www.kashmirtimes.com/newsdet.aspx?q=41715
439059105,20150607,SIKH,CIVILIAN,SIK,,4,1,32.6917,74.85,"Satwari, Jammu and Kashmir, India",http://www.kashmirtimes.com/newsdet.aspx?q=41715
439562680,20150609,AMIT,,JEW,,10,1,27.8833,79.9167,"Shahjahanpur, Uttar Pradesh, India",http://www.amarujala.com/feature/samachar/national/jagendra-singh-death-hindi-news-ap/
439520482,20150609,SIKH,POLICE,SIK,,10,1,20.0,77.0,India,http://www.eurasiareview.com/08062015-india-a-rogue-police-state-oped/
439562679,20150609,AMIT,,JEW,,10,1,27.8833,79.9167,"Shahjahanpur, Uttar Pradesh, India",http://www.amarujala.com/feature/samachar/national/jagendra-singh-death-hindi-news-ap/
440183689,20150611,SIKH,,SIK,,5,1,31.6,74.8667,"Golden Temple, Punjab, India",http://www.peoplesreview.com.np/index.php/news/international-news/item/2598-remembering-84-sikhs-massacre
440088320,20150611,JAIN,POLICE,JAN,,10,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://indiatoday.intoday.in/story/uttar-pradesh-lucknow-samajwadi-party-shailesh-agrawal-police-transfer-racket/1/443647.html
440510552,20150612,AMIT,,JEW,,6,1,27.8833,79.9167,"Shahjahanpur, Uttar Pradesh, India",http://focusnews.com/india/samajwadi-party-akhilesh-yadav-government-in-uttar-pradesh-refuses-to-sack-minister-after-fir-filed-against-him/54042/
440510553,20150612,AMIT,,JEW,,2,1,27.8833,79.9167,"Shahjahanpur, Uttar Pradesh, India",http://focusnews.com/india/samajwadi-party-akhilesh-yadav-government-in-uttar-pradesh-refuses-to-sack-minister-after-fir-filed-against-him/54042/
441060164,20150615,YOGA,,HIN,,10,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.khaskhabar.com/picture-news/news-hafeez-sayeed-plans-terrorist-attack-on-global-yoga-day-1-43858.html
441139711,20150615,AMIT,,JEW,,2,1,25.1833,85.5167,"Bihar, Bihar, India",http://abpnews.abplive.in/author/vijay_vidrohy/2015/06/15/article619609.ece/sushma-swaraj
441376146,20150616,HINDU,RELIGION,HIN,,2,1,18.5333,73.8667,"Pune, Maharashtra, India",http://www.goacom.com/goa-news-highlights/27379-coalition-govt-trying-to-change-fabric-of-hindu-nepal-says-bhattarai
441376145,20150616,HINDU,RELIGION,HIN,,2,1,19.8333,75.8833,"Jalna, Maharashtra, India",http://www.goacom.com/goa-news-highlights/27379-coalition-govt-trying-to-change-fabric-of-hindu-nepal-says-bhattarai
441376147,20150616,HINDU,RELIGION,HIN,,1,1,18.5333,73.8667,"Pune, Maharashtra, India",http://www.goacom.com/goa-news-highlights/27379-coalition-govt-trying-to-change-fabric-of-hindu-nepal-says-bhattarai
441815447,20150617,YOGA,,HIN,,10,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.punjabkesari.in/news/article-371675
551684698,20150619,HINDU,GANGSTER,HIN,,10,1,28.6667,77.4333,"Ghaziabad, Uttar Pradesh, India",http://www.asianage.com/mumbai/swami-chakrapani-probe-kairana-s-hindu-exodus-195
442440749,20150620,HINDU,,HIN,,10,1,20.0,77.0,India,http://www.ndtv.com/opinion/unwise-to-ignore-advanis-emergency-warning-773518
442625473,20150621,SIKH,,SIK,,10,1,20.0,77.0,India,http://www.banglamail24.com/news/2015/06/21/id/228093/
442981321,20150622,JAIN,JOURNALIST,JAN,,3,1,26.85,80.9167,"Lucknow, Uttar Pradesh, India",http://www.asianage.com/india/forensic-team-claims-journo-death-suicide-525
442867083,20150622,CATHOLIC,,CHR,,1,1,20.0,77.0,India,"http://www.asianews.it/news-en/Chhattisgarh,-Catholic-nun-assaulted-and-harassed-34574.html"
442981322,20150622,JAIN,JOURNALIST,JAN,,2,1,27.8833,79.9167,"Shahjahanpur, Uttar Pradesh, India",http://www.asianage.com/india/forensic-team-claims-journo-death-suicide-525
443374624,20150624,YOGA,HINDU,HIN,HIN,10,1,20.0,77.0,India,http://timesofindia.indiatimes.com/india/VHP-Muslim-personal-law-board-spar-over-Yoga-Day/articleshow/47792157.cms
443559532,20150624,AMISH,RETIRED,CHR,,10,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://mumbaimirror.com/columns/mumbai-001/Hoodie-baba/articleshow/47806398.cms
443361787,20150624,HINDU,,HIN,,10,1,25.6,85.1167,"Patna, Bihar, India",http://www.prabhatkhabar.com/news/world/barack-obama-iftar-party-usa-racism-violence/487947.html
444322817,20150627,CATHOLIC,CHHATTISGARH,CHR,,4,1,21.2333,81.6333,"Raipur, Chhattisgarh, India",http://www.ptinews.com/news/6192666_Goa-Archbishop-condemns-sexual-assault-on-nun-in-Raipur.html
444322814,20150627,CATHOLIC,,CHR,,4,1,21.2333,81.6333,"Raipur, Chhattisgarh, India",http://www.ptinews.com/news/6192666_Goa-Archbishop-condemns-sexual-assault-on-nun-in-Raipur.html
444322815,20150627,CATHOLIC,CHHATTISGARH,CHR,,18,1,21.5,81.75,"Chhattisgarh, Chhattisgarh, India",http://www.business-standard.com/article/pti-stories/goa-archbishop-condemns-sexual-assault-on-nun-in-raipur-115062700553_1.html
444322816,20150627,CATHOLIC,CHHATTISGARH,CHR,,2,1,21.2333,81.6333,"Raipur, Chhattisgarh, India",http://www.ptinews.com/news/6192666_Goa-Archbishop-condemns-sexual-assault-on-nun-in-Raipur.html
444322813,20150627,CATHOLIC,,CHR,,12,1,21.5,81.75,"Chhattisgarh, Chhattisgarh, India",http://www.business-standard.com/article/pti-stories/goa-archbishop-condemns-sexual-assault-on-nun-in-raipur-115062700553_1.html
444727350,20150629,HINDU,POLICEMEN,HIN,,12,1,28.6667,77.4333,"Ghaziabad, Uttar Pradesh, India",http://www.business-standard.com/article/news-ians/30-injured-in-ghaziabad-communal-violence-115062901024_1.html
444727351,20150629,HINDU,POLICEMEN,HIN,,1,1,28.7667,77.6167,"Farid Nagar, Uttar Pradesh, India",http://www.business-standard.com/article/news-ians/30-injured-in-ghaziabad-communal-violence-115062901024_1.html
444723387,20150629,HINDU,POLICEMEN,HIN,,2,1,28.7167,77.7833,"Hapur, Uttar Pradesh, India",https://in.news.yahoo.com/30-injured-ghaziabad-communal-violence-142618574.html
444723386,20150629,HINDU,POLICEMEN,HIN,,6,1,28.7667,77.6167,"Farid Nagar, Uttar Pradesh, India",https://in.news.yahoo.com/30-injured-ghaziabad-communal-violence-142618574.html
444811112,20150629,HINDU,UTTAR PRADESH,HIN,,3,1,28.7667,77.6167,"Farid Nagar, Uttar Pradesh, India",http://www.news18.com/news/uttar-pradesh/30-injured-in-ghaziabad-communal-violence-761255.html
554930689,20150630,HINDU,HARYANA,HIN,,1,1,28.4333,77.3167,"Faridabad, Haryana, India",http://indianexpress.com/article/india/india-news-india/four-arrested-for-planning-attack-on-hindu-mahasabh-chief-swami-chakrapani-2882845/
554930691,20150630,HINDU,HARYANA,HIN,,1,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://indianexpress.com/article/india/india-news-india/four-arrested-for-planning-attack-on-hindu-mahasabh-chief-swami-chakrapani-2882845/
554930690,20150630,HINDU,HARYANA,HIN,,1,1,28.4333,77.3167,"Faridabad, Haryana, India",http://indianexpress.com/article/india/india-news-india/four-arrested-for-planning-attack-on-hindu-mahasabh-chief-swami-chakrapani-2882845/
554930688,20150630,HINDU,,HIN,,2,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://indianexpress.com/article/india/india-news-india/four-arrested-for-planning-attack-on-hindu-mahasabh-chief-swami-chakrapani-2882845/
444856386,20150630,HINDU,SIKH,HIN,SIK,7,1,20.0,77.0,India,http://www.neurope.eu/ap_feed/tuesday-july-7/
445377126,20150701,HINDU,VILLAGE,HIN,,10,1,28.4333,77.3167,"Faridabad, Haryana, India",http://indianexpress.com/article/cities/delhi/fresh-communal-violence-erupts-in-ballabhgarh-police-patrol-streets/
446513670,20150706,HINDUISM,HINDUISM,HIN,HIN,10,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://www.toutelatele.com/progTv/fiche.php?id=1160494&date=2015-07-06
446474599,20150706,HINDU,MUSLIM,HIN,MOS,10,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://en.dailypakistan.com.pk/world/shiv-sena-agitated-by-growing-muslim-population-456/
446474597,20150706,HINDU,POPULATION,HIN,,10,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://en.dailypakistan.com.pk/world/shiv-sena-agitated-by-growing-muslim-population-456/
446545716,20150706,HINDU,SIKH,HIN,SIK,6,1,20.0,77.0,India,http://gulfnews.com/opinion/july-7-1985-prince-abdullah-rescues-al-hajri-1.1546215
446545717,20150706,HINDU,SIKH,HIN,SIK,2,1,20.0,77.0,India,http://gulfnews.com/opinion/july-7-1985-prince-abdullah-rescues-al-hajri-1.1546215
446520590,20150706,HINDU,,HIN,,10,1,20.0,77.0,India,http://www.fekra-news.com/art/36857.html
446782262,20150707,HINDU,SIKH,HIN,SIK,2,1,20.0,77.0,India,http://www.jamaicaobserver.com/news/This-Day-in-History---Junly-7_19176331
446782261,20150707,HINDU,SIKH,HIN,SIK,8,1,20.0,77.0,India,http://www.jamaicaobserver.com/news/This-Day-in-History---Junly-7_19176331
446840233,20150707,HINDU,,HIN,,10,1,20.0,77.0,India,http://www.alwatanvoice.com/arabic/news/2015/07/07/740299.html
447634641,20150709,HINDU,,HIN,,6,1,25.6,85.1167,"Patna, Bihar, India",http://www.prabhatkhabar.com/news/other-state/vasundhara-raje-vishwa-hindu-parisad-temple-vandalism-rajasthan-criticism/510933.html
447634640,20150709,HINDU,,HIN,,4,1,26.8,82.2,"Ayodhya, Uttar Pradesh, India",http://www.prabhatkhabar.com/news/other-state/vasundhara-raje-vishwa-hindu-parisad-temple-vandalism-rajasthan-criticism/510933.html
447685431,20150709,BUDDHIST,ASSAM,BUD,,10,1,26.1833,91.7333,"Guwahati, Assam, India",http://www.dhakatribune.com/bangladesh/2015/jul/10/congress-too-citizenship-bangladeshis-living-india
447549042,20150709,HINDU,AMERICAN,HIN,,7,1,20.0,77.0,India,http://www.firstpost.com/living/book-excerpt-shashi-tharoors-riot-communal-violence-victims-galore-2334652.html
448450550,20150712,AMIT,GUJARAT,JEW,,3,1,23.0,72.0,"Gujarat, Gujarat, India",http://www.business-standard.com/article/pti-stories/colaba-bar-brawl-hunt-on-for-5-suspected-defence-personnel-115071200840_1.html
448450549,20150712,AMIT,GUJARAT,JEW,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.business-standard.com/article/pti-stories/colaba-bar-brawl-hunt-on-for-5-suspected-defence-personnel-115071200840_1.html
448450548,20150712,AMIT,GUJARAT,JEW,,1,1,23.2667,69.6667,"Bhuj, Gujarat, India",http://www.business-standard.com/article/pti-stories/colaba-bar-brawl-hunt-on-for-5-suspected-defence-personnel-115071200840_1.html
448475525,20150712,AMIT,,JEW,,12,2,28.5833,77.25,"Lajpat Nagar, Delhi, India",http://bharatpress.com/2015/07/12/pizza-delivery-man-sexually-assaults-child/
448450547,20150712,AMIT,,JEW,,12,1,23.0,72.0,"Gujarat, Gujarat, India",http://www.business-standard.com/article/pti-stories/colaba-bar-brawl-hunt-on-for-5-suspected-defence-personnel-115071200840_1.html
448475524,20150712,AMIT,,JEW,,4,2,28.6667,77.2167,"Delhi, Delhi, India",http://bharatpress.com/2015/07/12/pizza-delivery-man-sexually-assaults-child/
448797066,20150713,AMIT,POLICEMEN,JEW,,10,1,22.1667,87.0833,"Rohini, West Bengal, India",http://indianexpress.com/article/cities/delhi/5-cops-injured-as-car-rams-into-police-barricade-two-in-critical-condition/
448585521,20150713,AMIT,,JEW,,4,1,23.0,72.0,"Gujarat, Gujarat, India",http://www.siasat.com/english/news/colaba-bar-brawl-hunt-5-suspected-defence-personnel
448585526,20150713,AMIT,GUJARAT,JEW,,1,1,23.0,72.0,"Gujarat, Gujarat, India",http://www.siasat.com/english/news/colaba-bar-brawl-hunt-5-suspected-defence-personnel
448585525,20150713,AMIT,GUJARAT,JEW,,1,1,23.2667,69.6667,"Bhuj, Gujarat, India",http://www.siasat.com/english/news/colaba-bar-brawl-hunt-5-suspected-defence-personnel
448913409,20150714,HINDU,ANDHRA PRADESH,HIN,,10,1,16.9833,81.7833,"Rajahmundry, Andhra Pradesh, India",http://www.saach.tv/2015/07/14/india-stampede-leaves-22-dead-during-religious-festival/
448900279,20150714,HINDU,GOVERNMENT OFFICIAL,HIN,,28,4,23.5,78.5,"Madhya Pradesh, Madhya Pradesh, India",http://www.njherald.com/story/29540387/stampede-kills-9-during-religious-festival-in-india
448974219,20150714,HINDU,ASSOCIATED PRESS,HIN,,2,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.kltv.com/story/29540375/stampede-kills-27-during-religious-bathing-festival-in-india
448958552,20150714,HINDU,GOVERNMENT OFFICIAL,HIN,,10,1,23.5,78.5,"Madhya Pradesh, Madhya Pradesh, India",http://www.news24.com.ng/World/News/Stampede-kills-at-least-22-during-India-religious-festival-20150714-2
448888834,20150714,HINDU,GOVERNMENT OFFICIAL,HIN,,10,1,17.0,81.8,"Godavari River, India (general), India",http://news.yahoo.com/stampede-kills-4-during-religious-festival-india-053033026.html
449018867,20150714,HINDU,PILGRIM,HIN,,3,1,28.6,77.2,"New Delhi, Delhi, India",http://plenglish.com/index.php?option=com_content&task=view&id=3982741&Itemid=1
449018866,20150714,HINDU,PILGRIM,HIN,,4,1,28.6,77.2,"New Delhi, Delhi, India",http://plenglish.com/index.php?option=com_content&task=view&id=3982741&Itemid=1
449145472,20150714,AMIT,POLICE,JEW,,10,1,17.4119,78.5247,"Osmania University, Andhra Pradesh, India",http://www.suryaa.com/andhra-pradesh/article.asp?contentId=215265
449085827,20150714,HINDU,NEW DELHI,HIN,,10,1,25.6,85.1167,"Patna, Bihar, India",http://www.laht.com/article.asp?ArticleId=2392255&CategoryId=12395
448822646,20150714,CHRISTIAN SAINT,EUROPE,CHR,,5,1,20.0,77.0,India,http://listverse.com/2012/08/31/10-misidentified-fossils/
448962333,20150714,HINDU,NEW DELHI,HIN,,6,1,23.5,78.5,"Madhya Pradesh, Madhya Pradesh, India",http://primenews.com.bd/en/?p=14889
449145470,20150714,AMIT,,JEW,,10,1,17.4119,78.5247,"Osmania University, Andhra Pradesh, India",http://www.suryaa.com/andhra-pradesh/article.asp?contentId=215265
448900278,20150714,HINDU,GOVERNMENT OFFICIAL,HIN,,32,4,23.5,78.5,"Madhya Pradesh, Madhya Pradesh, India",http://www.wsoctv.com/news/ap/top-news/stampede-kills-9-during-religious-festival-in-indi/nmyP8/
448900280,20150714,HINDU,PILGRIM,HIN,,5,1,16.9333,82.2167,"Godavari, Andhra Pradesh, India",http://www.ekantipur.com/2015/07/14/top-story/22-killed-in-indian-festival-stampede/407870.html
448894436,20150714,HINDU,GOVERNMENT OFFICIAL,HIN,,10,1,20.0,77.0,India,http://www.independent.com.mt/articles/2015-07-14/world-news/World-news-in-one-minute-Find-out-what-happened-around-the-world-on-13-July-6736138822
449018864,20150714,HINDU,NEW DELHI,HIN,,1,1,28.6,77.2,"New Delhi, Delhi, India",http://plenglish.com/index.php?option=com_content&task=view&id=3982741&Itemid=1
448910023,20150714,HINDU,ASSOCIATED PRESS,HIN,,160,16,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.whig.com/story/29540387/stampede-kills-22-during-religious-festival-in-india
448922935,20150714,HINDU,ASSOCIATED PRESS,HIN,,120,12,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.WLOX.com/story/29540375/stampede-kills-27-during-religious-bathing-festival-in-india
